transaction_line_id,order_id,order_date,month,customer_id,product_id,variant_id,product_title,category,channel,device,province,city,quantity,unit_price_zar,discount_pct,gross_revenue_zar,discount_amount_zar,net_revenue_zar,estimated_unit_cost_zar,gross_margin_zar,return_flag,return_amount_zar,fulfillment_days,payment_method,campaign,source_system,ingested_at_utc,raw_file_name,data_quality_issue,source_issue_text,order_date_clean,silver_quality_status
61,10000043,2025-01-08 00:00:00,2025-01,179162,9028222976224,47896722768096,Jersey MTB Gravity 2.0 V24,Apparel,Paid Social,Mobile,Gauteng,Johannesburg,1,749.0,0.0314,749.0,23.5186,725.4814,350.72,374.7614,0,0.0,1,Payflex,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-01-08,clean
62,10000044,2025-11-18 00:00:00,2025-11,36883,9028217045216,47896658116832,Boot ADV HydraDri 7.5 Short,Footwear,Paid Search,Mobile,Gauteng,Johannesburg,1,4999.0,0.1041,4999.0,520.3959,4478.6041000000005,2941.25,1537.3541000000005,0,0.0,2,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-11-18,clean
63,10000044,2025-12-01 00:00:00,2025-12,66846,9028233953504,47896842043616,Boot ADV X-Flow 7.5 Short,Footwear,Marketplace,Mobile,Eastern Cape,Gqeberha,1,4499.0,0.1369,4499.0,615.9131,3883.0869000000002,2595.77,1287.3169000000003,1,3883.0869000000002,1,Payflex,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-12-01,clean
64,10000045,2024-10-24 00:00:00,2024-10,113792,9028221894880,47896712478944,Gloves MTB 2.0 X-Flow,Gloves,Paid Social,Mobile,Kwazulu-Natal,Durban,3,559.0,0.0212,1677.0,35.5524,1641.4476,245.66,904.4676,0,0.0,4,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-10-24,clean
65,10000046,2024-03-08 00:00:00,2024-03,177325,9028236607712,47896898273504,Ride Kit Moto 3.5 V25,Parts & Accessories,Paid Search,Mobile,International,Windhoek,1,2199.0,0.0086,2199.0,18.9114,2180.0886,932.66,1247.4286000000002,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,revenue_math_mismatch;,revenue_math_mismatch;,2024-03-08,corrected
66,10000047,2026-01-20 00:00:00,2026-01,156704,9028214882528,47896627413216,Gloves MTB 3.0 Lite,Gloves,Organic Search,Desktop,Western Cape,Cape Town,1,999.0,0.0666,999.0,66.5334,932.4666,419.58,512.8866,0,0.0,1,Instant Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-01-20,clean
67,10000047,2026-02-18 00:00:00,2026-02,104605,9028230807776,47896796692704,Jersey MTB Trail 2.0 - Women,Apparel,Email,Mobile,Western Cape,Cape Town,1,799.0,0.0163,799.0,13.023699999999998,785.9763,368.52,417.45630000000006,0,0.0,4,Card,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-02-18,clean
68,10000048,2026-05-19 00:00:00,2026-05,46608,9028205740256,47896541823200,Helmet MTB Gravity 2.0,Helmet,Organic Search,Desktop,Western Cape,Cape Town,1,2399.0,0.0079,2399.0,18.9521,2380.0479,1337.52,1042.5279,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-05-19,clean
69,10000049,2025-05-24 00:00:00,2025-05,83912,9028193485024,47896490279136,Goggle Case Velocity,Goggles,Direct,Mobile,Western Cape,Cape Town,1,999.0,0.0254,999.0,25.374599999999997,973.6254,498.51,475.1154,0,0.0,3,Instant Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-05-24,clean
70,10000050,2024-10-28 00:00:00,2024-10,57148,9028199219424,47896506794208,Shoes ProClip 6.0 Endurance - Women,Footwear,Direct,Mobile,Western Cape,Cape Town,1,2999.0,0.0174,2999.0,52.182599999999994,2946.8174,1724.16,1222.6573999999998,0,0.0,3,Instant Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-10-28,clean
71,10000050,2026-06-28 00:00:00,2026-06,148450,9028220551392,47896692326624,Jersey Moto 4.5 Lite -V24,Apparel,Paid Search,Mobile,Kwazulu-Natal,Durban,4,682.0,0.0428,2728.0,116.7584,2611.2416,294.8,1432.0415999999998,0,0.0,7,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-06-28,clean
72,10000051,2025-09-18 00:00:00,2025-09,25147,9028195320032,47896494342368,Inner liner kit ADV 8.5/9.5,Helmet,Paid Search,Desktop,Gauteng,Johannesburg,1,1499.0,0.0035,1499.0,5.2465,1493.7535,816.01,677.7435,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-09-18,clean
73,10000052,2024-12-14 00:00:00,2024-12,138797,9028233658592,47896836178144,Jersey MTB Trail 3.0 - Women,Apparel,Organic Search,Mobile,Limpopo,Polokwane,1,699.0,0.1656,699.0,115.7544,583.2456,324.73,258.51559999999995,0,0.0,4,Eft,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-12-14,clean
74,10000052,2026-05-31 00:00:00,2026-05,162282,9028229464288,47896779063520,Moto 3.5 Ride Kit,Parts & Accessories,Direct,Mobile,Limpopo,Polokwane,1,2199.0,0.0492,2199.0,108.1908,2090.8092,923.62,1167.1892000000003,0,0.0,4,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-05-31,clean
75,10000053,2024-05-06 00:00:00,2024-05,64153,9028230283488,47896790663392,Jersey MTB Gravity 3.0 - Long Sleeve - Women,Apparel,Organic Search,Mobile,Gauteng,Johannesburg,3,899.0,0.025,2697.0,67.425,2629.575,399.64,1430.6549999999997,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-05-06,clean
76,10000054,2025-02-12 00:00:00,2025-02,11847,9028208525536,47896571052256,Jersey MTB Trail 1.0 V23,Apparel,Paid Search,Mobile,Free State,Bloemfontein,1,499.0,0.002,499.0,0.998,498.002,223.09,274.91200000000003,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-02-12,clean
77,10000055,2024-08-05 00:00:00,2024-08,5970,9028232610016,47896822546656,Ride Kit MTB Gravity 1.0,Parts & Accessories,Email,Mobile,Free State,Bloemfontein,1,1799.0,0.0736,1799.0,132.4064,1666.5936,757.48,909.1135999999999,0,0.0,4,Card,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,revenue_math_mismatch;,revenue_math_mismatch;,2024-08-05,corrected
78,10000055,2025-06-27 00:00:00,2025-06,34607,9028201644256,47896517673184,Jersey MTB All Mountain 2.0 V22 - Women,Apparel,Paid Social,Mobile,Western Cape,Cape Town,3,299.0,0.0479,897.0,42.9663,854.0337,137.72,440.8737,0,0.0,3,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-06-27,clean
79,10000056,2024-09-24 00:00:00,2024-09,116260,9028217962720,47896666144992,Gloves ADV HydraDri 7.5 Short,Gloves,Paid Social,Mobile,Gauteng,Johannesburg,1,1649.0,0.0056,1649.0,9.234399999999999,1639.7656,743.55,896.2156,0,0.0,2,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-09-24,clean
80,10000057,2025-02-01 00:00:00,2025-02,155892,9028214128864,47896620597472,Gloves MTB 1.0 GripR - Women,Gloves,Paid Social,Mobile,Gauteng,Johannesburg,3,479.0,0.0444,1437.0,63.802800000000005,1373.1972,212.2,736.5972000000002,0,0.0,1,Eft,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-02-01,clean
81,10000057,2025-12-25 00:00:00,2025-12,163536,9028235428064,47896868651232,Shoes Clip 4.0,Footwear,Direct,Mobile,Gauteng,Johannesburg,1,1899.0,0.0866,1899.0,164.4534,1734.5466000000001,1087.62,646.9266000000002,0,0.0,3,Eft,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-12-25,clean
82,10000058,2025-08-26 00:00:00,2025-08,172006,9028230414560,47896792334560,T-Shirt Premium,Apparel,Paid Social,Mobile,Western Cape,Cape Town,1,599.0,0.0262,599.0,15.693800000000001,583.3062,287.77,295.5362,0,0.0,2,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-08-26,clean
83,10000059,2024-02-16 00:00:00,2024-02,33973,9028224483552,47896734335200,Gloves ADV HydraDri 5.5,Gloves,Direct,Mobile,Gauteng,Johannesburg,1,1599.0,0.0307,1599.0,49.0893,1549.9107,719.52,830.3906999999999,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-02-16,clean
84,10000060,2025-07-26 00:00:00,2025-07,38553,9028214128864,47896620630240,Gloves MTB 1.0 GripR - Women,Gloves,Email,Mobile,Western Cape,Cape Town,1,479.0,0.0057,479.0,2.7303,476.2697,218.48,257.78970000000004,0,0.0,5,Card,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-07-26,clean
85,10000060,2024-09-11 00:00:00,2024-09,51245,9028209541344,47896580620512,Lens Velocity - Standard,Goggles,Direct,Mobile,Gauteng,Johannesburg,2,499.0,0.0062,998.0,6.1876,991.8124,229.61,532.5924,0,0.0,1,Gift Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-09-11,clean
86,10000061,2025-08-31 00:00:00,2025-08,147305,9028197318880,47896499552480,Inner liner kit DBX/MTB Enduro 3.0 -2022,Helmet,Organic Search,Mobile,Kwazulu-Natal,Durban,1,1199.0,0.0607,1199.0,72.77929999999999,1126.2207,707.0,419.2207000000001,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-08-31,clean
87,10000062,2025-05-20 00:00:00,2025-05,70291,9028231332064,47896804294880,T-shirt Tech - Women,Apparel,Paid Social,Mobile,Western Cape,Cape Town,2,799.0,0.0536,1598.0,85.6528,1512.3472,379.37,753.6071999999999,0,0.0,2,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-05-20,clean
88,10000063,2026-01-06 00:00:00,2026-01,29905,9028229955808,47896784896224,Jersey MTB Gravity 3.0 - Women,Apparel,Organic Search,Mobile,Kwazulu-Natal,Durban,2,799.0,0.0439,1598.0,70.15220000000001,1527.8478,334.17,859.5078,0,0.0,2,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-01-06,clean
89,10000063,2024-07-04 00:00:00,2024-07,34766,9028206559456,47896552308960,Jersey MTB Trail 1.0  V24,Apparel,Paid Social,Mobile,Kwazulu-Natal,Durban,1,799.0,0.0139,799.0,11.1061,787.8939,372.49,415.4039,0,0.0,2,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-07-04,clean
90,10000064,2025-01-31 00:00:00,2025-01,80977,9028229267680,47896774213856,Shoes Clip 2.0 Endurance - Women,Footwear,Paid Search,Mobile,Gauteng,Johannesburg,1,2499.0,0.0065,2499.0,16.2435,2482.7565,1524.7,958.0564999999999,0,0.0,4,Gift Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-01-31,clean
91,10000065,2024-03-07 00:00:00,2024-03,98586,9028231495904,47896805441760,Helmet MTB Endurance 3.0,Helmet,Organic Search,Mobile,Free State,Bloemfontein,1,2099.0,0.027,2099.0,56.673,2042.327,1141.83,900.4970000000001,0,0.0,2,Instant Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-03-07,clean
92,10000065,2024-02-18 00:00:00,2024-02,56595,9028205936864,47896543822048,Jersey MTB Gravity  1.0 V24,Apparel,Marketplace,Mobile,Gauteng,Johannesburg,1,699.0,0.027,699.0,18.873,680.127,319.42,360.70699999999994,0,0.0,4,Instant Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-02-18,clean
93,10000066,2024-03-20 00:00:00,2024-03,87166,9028207837408,47896563581152,Knee Guard ReaFlex Pro,Body Protection,Email,Mobile,Gauteng,Johannesburg,3,1799.0,0.0136,5397.0,73.3992,5323.6008,880.58,2681.8608,0,0.0,3,Eft,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-03-20,clean
94,10000067,2024-09-08 00:00:00,2024-09,22707,9028216815840,47896655200480,Gloves ADV SubZero 7.5,Gloves,Marketplace,Mobile,Kwazulu-Natal,Durban,1,2499.0,0.0148,2499.0,36.9852,2462.0148,1086.72,1375.2948,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-09-08,clean
95,10000068,2024-02-14 00:00:00,2024-02,8687,9028234641632,47896853512416,Shorts MTB Enduro 2.0,Apparel,Paid Social,Mobile,Free State,Bloemfontein,1,1199.0,0.0138,1199.0,16.5462,1182.4538,564.49,617.9638,0,0.0,4,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,standardisation_needed;,standardisation_needed;,2024-02-14,corrected
96,10000068,2025-02-26 00:00:00,2025-02,47059,9028214587616,47896625283296,Jersey MTB Endurance 5.0,Apparel,Direct,Desktop,Gauteng,Johannesburg,1,1599.0,0.0149,1599.0,23.8251,1575.1749,729.73,845.4449,0,0.0,1,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-02-26,clean
97,10000069,2025-12-16 00:00:00,2025-12,163424,9028209803488,47896582062304,Gloves MTB 4.0 Lite,Gloves,Direct,Mobile,Gauteng,Johannesburg,1,1199.0,0.1066,1199.0,127.8134,1071.1866,504.15,567.0366,0,0.0,1,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-12-16,clean
98,10000070,2025-11-02 00:00:00,2025-11,117484,9028227334368,47896760680672,Hoodie Core - Women,Apparel,Email,Mobile,Gauteng,Johannesburg,3,799.0,0.176,2397.0,421.87199999999996,1975.1280000000002,373.93,853.3380000000002,0,0.0,2,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-11-02,clean
99,10000071,2024-03-30 00:00:00,2024-03,162273,9028235395296,47896867733728,Jersey MTB Gravity 5.0,Apparel,Marketplace,Mobile,Gauteng,Johannesburg,1,1299.0,0.0616,1299.0,80.0184,1218.9816,589.97,629.0116,1,1218.9816,6,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-03-30,clean
100,10000071,2025-04-28 00:00:00,2025-04,160918,9028214030560,47896617713888,Jersey MTB Endurance 5.0 Cargo - Women,Apparel,Marketplace,Desktop,Eastern Cape,Gqeberha,1,1599.0,0.0305,1599.0,48.7695,1550.2305,733.4,816.8304999999999,0,0.0,4,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-04-28,clean
101,10000072,2026-03-07 00:00:00,2026-03,22194,9028202037472,47896519704800,Jersey MTB All Mountain 2.0 V23 - Junior,Apparel,Paid Social,Mobile,Gauteng,Johannesburg,1,449.0,0.0141,449.0,6.3309,442.6691,200.29,242.37910000000002,0,0.0,2,Payflex,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-03-07,clean
102,10000073,2025-02-09 00:00:00,2025-02,64855,9028198007008,47896502206688,Shirt Sleeveless Base,Apparel,Direct,Mobile,North West,Rustenburg,2,699.0,0.0443,1398.0,61.9314,1336.0686,316.77,702.5286000000001,0,0.0,1,Instant Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-02-09,clean
103,10000073,2026-06-13 00:00:00,2026-06,107102,9028198236384,47896503517408,Vest Moto RaceCover,Body Protection,Paid Search,Mobile,Western Cape,Cape Town,1,399.0,0.0349,399.0,13.9251,385.0749,208.53,176.5449,0,0.0,2,Gift Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-06-13,clean
104,10000074,2024-05-22 00:00:00,2024-05,116608,9028215898336,47896646090976,Gloves MTB 3.0 Lite,Gloves,Marketplace,Mobile,Western Cape,Cape Town,2,999.0,0.0081,1998.0,16.183799999999998,1981.8162,415.49,1150.8362,0,0.0,4,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-05-22,clean
105,10000075,2025-09-28 00:00:00,2025-09,73890,9028206559456,47896552603872,Jersey MTB Trail 1.0  V24,Apparel,Direct,Mobile,Western Cape,Cape Town,1,799.0,0.0036,799.0,2.8764,796.1236,371.04,425.0836,0,0.0,1,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-09-28,clean
106,10000076,2026-05-04 00:00:00,2026-05,167421,9028205838560,47896542740704,Buckle 4.5 - Adult - Pair,Footwear,Paid Search,Mobile,Limpopo,Polokwane,2,299.0,0.0417,598.0,24.936600000000002,573.0634,173.65,225.7634,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-05-04,clean
107,10000076,2025-02-20 00:00:00,2025-02,148996,9028202037472,47896519770336,Jersey MTB All Mountain 2.0 V23 - Junior,Apparel,Direct,Mobile,Mpumalanga,Mbombela,1,449.0,0.0577,449.0,25.9073,423.0927,204.14,218.9527,0,0.0,2,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-02-20,clean
108,10000077,2025-11-24 00:00:00,2025-11,118987,9028215767264,47896642683104,Jersey MTB Gravity 3.0,Apparel,Paid Search,Tablet,Eastern Cape,Gqeberha,1,899.0,0.1075,899.0,96.6425,802.3575,416.2,386.15749999999997,0,0.0,3,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-11-24,clean
109,10000078,2024-04-25 00:00:00,2024-04,125602,9028221763808,47896708251872,Jersey MTB Endurance 6.0 - Speed Company Racing,Apparel,Email,Desktop,Gauteng,Johannesburg,1,699.0,0.0712,699.0,49.7688,649.2312,335.46,313.77119999999996,0,0.0,1,Card,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-04-25,clean
110,10000078,2025-07-27 00:00:00,2025-07,175420,9028232282336,47896817205472,Cheek Pads ADV 7.5,Helmet,Paid Search,Mobile,Kwazulu-Natal,Durban,1,699.0,0.0162,699.0,11.323799999999999,687.6762,421.69,265.9862,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-07-27,clean
111,10000079,2024-06-22 00:00:00,2024-06,11623,9028220387552,47896689377504,T-Shirt Core,Apparel,Paid Search,Tablet,Western Cape,Cape Town,2,379.0,0.0268,758.0,20.3144,737.6856,184.68,368.3256,0,0.0,2,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-06-22,clean
112,10000080,2025-02-07 00:00:00,2025-02,63568,9028232446176,47896819728608,Jacket ADV MultiTour 8.5,Apparel,Marketplace,Mobile,Mpumalanga,Mbombela,1,13499.0,0.005,13499.0,67.495,13431.505,6312.43,7119.074999999999,0,0.0,4,Instant Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-02-07,clean
113,10000081,2026-04-21 00:00:00,2026-04,42807,9028219928800,47896684462304,Elbow Guard 3DF 5.0 Evo - Junior,Body Protection,Organic Search,Mobile,Gauteng,Johannesburg,2,1499.0,0.0501,2998.0,150.19979999999998,2847.8002,805.18,1237.4402000000002,0,0.0,2,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-04-21,clean
114,10000081,2024-10-26 00:00:00,2024-10,155746,9028224647392,47896737382624,Gloves Moto 2.5 X-Flow,Gloves,Paid Search,Mobile,Mpumalanga,Mbombela,1,899.0,0.0477,899.0,42.8823,856.1177,395.41,460.7077,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-10-26,clean
115,10000082,2024-04-25 00:00:00,2024-04,15639,9028233887968,47896841126112,Jersey MTB Gravity 4.0 - Women,Apparel,Paid Social,Tablet,Western Cape,Cape Town,1,849.0,0.0643,849.0,54.5907,794.4093,402.67,391.7393,0,0.0,3,Payflex,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-04-25,clean
