transaction_line_id,order_id,order_date,month,customer_id,product_id,variant_id,product_title,category,channel,device,province,city,quantity,unit_price_zar,discount_pct,gross_revenue_zar,discount_amount_zar,net_revenue_zar,estimated_unit_cost_zar,gross_margin_zar,return_flag,return_amount_zar,fulfillment_days,payment_method,campaign,source_system,ingested_at_utc,raw_file_name,data_quality_issue
66,10000047,2026-01-20 00:00:00,2026-01,156704,9028214882528,47896627413216,Gloves MTB 3.0 Lite,Gloves,Organic Search,Desktop,Western Cape,Cape Town,1,999.0,0.0666,999.0,66.58,932.42,419.58,512.84,0,0.0,1,Instant EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
67,10000047,2026-02-18 00:00:00,2026-02,104605,9028230807776,47896796692704,Jersey MTB Trail 2.0 - Women,Apparel,Email,Mobile,Western Cape,Cape Town,1,799.0,0.0163,799.0,13.03,785.97,368.52,417.45,0,0.0,4,Card,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
68,10000048,2026-05-19 00:00:00,2026-05,46608,9028205740256,47896541823200,Helmet MTB Gravity 2.0,Helmet,Organic Search,Desktop,Western Cape,Cape Town,1,2399.0,0.0079,2399.0,18.87,2380.13,1337.52,1042.61,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
69,10000049,2025-05-24 00:00:00,2025-05,83912,9028193485024,47896490279136,Goggle Case Velocity,Goggles,Direct,Mobile,Western Cape,Cape Town,1,999.0,0.0254,999.0,25.4,973.6,498.51,475.09,0,0.0,3,Instant EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
70,10000050,2024-10-28 00:00:00,2024-10,57148,9028199219424,47896506794208,Shoes ProClip 6.0 Endurance - Women,Footwear,Direct,Mobile,Western Cape,Cape Town,1,2999.0,0.0174,2999.0,52.1,2946.9,1724.16,1222.75,0,0.0,3,Instant EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
71,10000050,2026-06-28 00:00:00,2026-06,148450,9028220551392,47896692326624,Jersey Moto 4.5 Lite -V24,Apparel,Paid Search,Mobile,KwaZulu-Natal,Durban,4,682.0,0.0428,2728.0,116.8,2611.2,294.8,1431.99,0,0.0,7,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
72,10000051,2025-09-18 00:00:00,2025-09,25147,9028195320032,47896494342368,Inner liner kit ADV 8.5/9.5,Helmet,Paid Search,Desktop,Gauteng,Johannesburg,1,1499.0,0.0035,1499.0,5.17,1493.83,816.01,677.81,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
73,10000052,2024-12-14 00:00:00,2024-12,138797,9028233658592,47896836178144,Jersey MTB Trail 3.0 - Women,Apparel,Organic Search,Mobile,Limpopo,Polokwane,1,699.0,0.1656,699.0,115.74,583.26,324.73,258.52,0,0.0,4,EFT,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
74,10000052,2026-05-31 00:00:00,2026-05,162282,9028229464288,47896779063520,Moto 3.5 Ride Kit,Parts & Accessories,Direct,Mobile,Limpopo,Polokwane,1,2199.0,0.0492,2199.0,108.12,2090.88,923.62,1167.26,0,0.0,4,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
75,10000053,2024-05-06 00:00:00,2024-05,64153,9028230283488,47896790663392,Jersey MTB Gravity 3.0 - Long Sleeve - Women,Apparel,Organic Search,Mobile,Gauteng,Johannesburg,3,899.0,0.025,2697.0,67.32,2629.68,399.64,1430.76,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
76,10000054,2025-02-12 00:00:00,2025-02,11847,9028208525536,47896571052256,Jersey MTB Trail 1.0 V23,Apparel,Paid Search,Mobile,Free State,Bloemfontein,1,499.0,0.002,499.0,1.0,498.0,223.09,274.91,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
77,10000055,2024-08-05 00:00:00,2024-08,5970,9028232610016,47896822546656,Ride Kit MTB Gravity 1.0,Parts & Accessories,Email,Mobile,Free State,Bloemfontein,1,1799.0,0.0736,1799.0,132.45,1899.0,757.48,909.07,0,0.0,4,Card,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,revenue_math_mismatch;
78,10000055,2025-06-27 00:00:00,2025-06,34607,9028201644256,47896517673184,Jersey MTB All Mountain 2.0 V22 - Women,Apparel,Paid Social,Mobile,Western Cape,Cape Town,3,299.0,0.0479,897.0,42.99,854.01,137.72,440.86,0,0.0,3,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
79,10000056,2024-09-24 00:00:00,2024-09,116260,9028217962720,47896666144992,Gloves ADV HydraDri 7.5 Short,Gloves,Paid Social,Mobile,Gauteng,Johannesburg,1,1649.0,0.0056,1649.0,9.17,1639.83,743.55,896.28,0,0.0,2,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
80,10000057,2025-02-01 00:00:00,2025-02,155892,9028214128864,47896620597472,Gloves MTB 1.0 GripR - Women,Gloves,Paid Social,Mobile,Gauteng,Johannesburg,3,479.0,0.0444,1437.0,63.79,1373.21,212.2,736.61,0,0.0,1,EFT,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
81,10000057,2025-12-25 00:00:00,2025-12,163536,9028235428064,47896868651232,Shoes Clip 4.0,Footwear,Direct,Mobile,Gauteng,Johannesburg,1,1899.0,0.0866,1899.0,164.48,1734.52,1087.62,646.89,0,0.0,3,EFT,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
82,10000058,2025-08-26 00:00:00,2025-08,172006,9028230414560,47896792334560,T-Shirt Premium,Apparel,Paid Social,Mobile,Western Cape,Cape Town,1,599.0,0.0262,599.0,15.67,583.33,287.77,295.56,0,0.0,2,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
83,10000059,2024-02-16 00:00:00,2024-02,33973,9028224483552,47896734335200,Gloves ADV HydraDri 5.5,Gloves,Direct,Mobile,Gauteng,Johannesburg,1,1599.0,0.0307,1599.0,49.12,1549.88,719.52,830.36,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
84,10000060,2025-07-26 00:00:00,2025-07,38553,9028214128864,47896620630240,Gloves MTB 1.0 GripR - Women,Gloves,Email,Mobile,Western Cape,Cape Town,1,479.0,0.0057,479.0,2.75,476.25,218.48,257.77,0,0.0,5,Card,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
85,10000060,2024-09-11 00:00:00,2024-09,51245,9028209541344,47896580620512,Lens Velocity - Standard,Goggles,Direct,Mobile,Gauteng,Johannesburg,2,499.0,0.0062,998.0,6.14,991.86,229.61,532.64,0,0.0,1,Gift Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
86,10000061,2025-08-31 00:00:00,2025-08,147305,9028197318880,47896499552480,Inner liner kit DBX/MTB Enduro 3.0 -2022,Helmet,Organic Search,Mobile,KwaZulu-Natal,Durban,1,1199.0,0.0607,1199.0,72.75,1126.25,707.0,419.25,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
87,10000062,2025-05-20 00:00:00,2025-05,70291,9028231332064,47896804294880,T-shirt Tech - Women,Apparel,Paid Social,Mobile,Western Cape,Cape Town,2,799.0,0.0536,1598.0,85.67,1512.33,379.37,753.6,0,0.0,2,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
88,10000063,2026-01-06 00:00:00,2026-01,29905,9028229955808,47896784896224,Jersey MTB Gravity 3.0 - Women,Apparel,Organic Search,Mobile,KwaZulu-Natal,Durban,2,799.0,0.0439,1598.0,70.16,1527.84,334.17,859.49,0,0.0,2,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
89,10000063,2024-07-04 00:00:00,2024-07,34766,9028206559456,47896552308960,Jersey MTB Trail 1.0  V24,Apparel,Paid Social,Mobile,KwaZulu-Natal,Durban,1,799.0,0.0139,799.0,11.14,787.86,372.49,415.37,0,0.0,2,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
90,10000064,2025-01-31 00:00:00,2025-01,80977,9028229267680,47896774213856,Shoes Clip 2.0 Endurance - Women,Footwear,Paid Search,Mobile,Gauteng,Johannesburg,1,2499.0,0.0065,2499.0,16.13,2482.87,1524.7,958.17,0,0.0,4,Gift Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
91,10000065,2024-03-07 00:00:00,2024-03,98586,9028231495904,47896805441760,Helmet MTB Endurance 3.0,Helmet,Organic Search,Mobile,Free State,Bloemfontein,1,2099.0,0.027,2099.0,56.59,2042.41,1141.83,900.58,0,0.0,2,Instant EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
92,10000065,2024-02-18 00:00:00,2024-02,56595,9028205936864,47896543822048,Jersey MTB Gravity  1.0 V24,Apparel,Marketplace,Mobile,Gauteng,Johannesburg,1,699.0,0.027,699.0,18.87,680.13,319.42,360.7,0,0.0,4,Instant EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
93,10000066,2024-03-20 00:00:00,2024-03,87166,9028207837408,47896563581152,Knee Guard ReaFlex Pro,Body Protection,Email,Mobile,Gauteng,Johannesburg,3,1799.0,0.0136,5397.0,73.18,5323.82,880.58,2682.09,0,0.0,3,EFT,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
94,10000067,2024-09-08 00:00:00,2024-09,22707,9028216815840,47896655200480,Gloves ADV SubZero 7.5,Gloves,Marketplace,Mobile,KwaZulu-Natal,Durban,1,2499.0,0.0148,2499.0,37.05,2461.95,1086.72,1375.24,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
95,10000068,2024-02-14 00:00:00,2024-02,8687,9028234641632,47896853512416,Shorts MTB Enduro 2.0,Apparel,Paid Social,Mobile,FREE STATE, Bloemfontein ,1,1199.0,0.0138,1199.0,16.54,1182.46,564.49,617.97,0,0.0,4,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,standardisation_needed;
96,10000068,2025-02-26 00:00:00,2025-02,47059,9028214587616,47896625283296,Jersey MTB Endurance 5.0,Apparel,Direct,Desktop,Gauteng,Johannesburg,1,1599.0,0.0149,1599.0,23.9,1575.1,729.73,845.37,0,0.0,1,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
97,10000069,2025-12-16 00:00:00,2025-12,163424,9028209803488,47896582062304,Gloves MTB 4.0 Lite,Gloves,Direct,Mobile,Gauteng,Johannesburg,1,1199.0,0.1066,1199.0,127.85,1071.15,504.15,567.0,0,0.0,1,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
98,10000070,2025-11-02 00:00:00,2025-11,117484,9028227334368,47896760680672,Hoodie Core - Women,Apparel,Email,Mobile,Gauteng,Johannesburg,3,799.0,0.176,2397.0,421.98,1975.02,373.93,853.22,0,0.0,2,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
99,10000071,2024-03-30 00:00:00,2024-03,162273,9028235395296,47896867733728,Jersey MTB Gravity 5.0,Apparel,Marketplace,Mobile,Gauteng,Johannesburg,1,1299.0,0.0616,1299.0,80.0,1219.0,589.97,629.03,1,900.35,6,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
100,10000071,2025-04-28 00:00:00,2025-04,160918,9028214030560,47896617713888,Jersey MTB Endurance 5.0 Cargo - Women,Apparel,Marketplace,Desktop,Eastern Cape,Gqeberha,1,1599.0,0.0305,1599.0,48.73,1550.27,733.4,816.88,0,0.0,4,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
101,10000072,2026-03-07 00:00:00,2026-03,22194,9028202037472,47896519704800,Jersey MTB All Mountain 2.0 V23 - Junior,Apparel,Paid Social,Mobile,Gauteng,Johannesburg,1,449.0,0.0141,449.0,6.33,442.67,200.29,242.38,0,0.0,2,Payflex,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
102,10000073,2025-02-09 00:00:00,2025-02,64855,9028198007008,47896502206688,Shirt Sleeveless Base,Apparel,Direct,Mobile,North West,Rustenburg,2,699.0,0.0443,1398.0,61.93,1336.07,316.77,702.54,0,0.0,1,Instant EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
103,10000073,2026-06-13 00:00:00,2026-06,107102,9028198236384,47896503517408,Vest Moto RaceCover,Body Protection,Paid Search,Mobile,Western Cape,Cape Town,1,399.0,0.0349,399.0,13.93,385.07,208.53,176.53,0,0.0,2,Gift Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
104,10000074,2024-05-22 00:00:00,2024-05,116608,9028215898336,47896646090976,Gloves MTB 3.0 Lite,Gloves,Marketplace,Mobile,Western Cape,Cape Town,2,999.0,0.0081,1998.0,16.2,1981.8,415.49,1150.82,0,0.0,4,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
105,10000075,2025-09-28 00:00:00,2025-09,73890,9028206559456,47896552603872,Jersey MTB Trail 1.0  V24,Apparel,Direct,Mobile,Western Cape,Cape Town,1,799.0,0.0036,799.0,2.89,796.11,371.04,425.07,0,0.0,1,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
106,10000076,2026-05-04 00:00:00,2026-05,167421,9028205838560,47896542740704,Buckle 4.5 - Adult - Pair,Footwear,Paid Search,Mobile,Limpopo,Polokwane,2,299.0,0.0417,598.0,24.91,573.09,173.65,225.78,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
107,10000076,2025-02-20 00:00:00,2025-02,148996,9028202037472,47896519770336,Jersey MTB All Mountain 2.0 V23 - Junior,Apparel,Direct,Mobile,Mpumalanga,Mbombela,1,449.0,0.0577,449.0,25.91,423.09,204.14,218.96,0,0.0,2,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
108,10000077,2025-11-24 00:00:00,2025-11,118987,9028215767264,47896642683104,Jersey MTB Gravity 3.0,Apparel,Paid Search,Tablet,Eastern Cape,Gqeberha,1,899.0,0.1075,899.0,96.6,802.4,416.2,386.2,0,0.0,3,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
109,10000078,2024-04-25 00:00:00,2024-04,125602,9028221763808,47896708251872,Jersey MTB Endurance 6.0 - Speed Company Racing,Apparel,Email,Desktop,Gauteng,Johannesburg,1,699.0,0.0712,699.0,49.8,649.2,335.46,313.75,0,0.0,1,Card,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
110,10000078,2025-07-27 00:00:00,2025-07,175420,9028232282336,47896817205472,Cheek Pads ADV 7.5,Helmet,Paid Search,Mobile,KwaZulu-Natal,Durban,1,699.0,0.0162,699.0,11.3,687.7,421.69,266.01,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
111,10000079,2024-06-22 00:00:00,2024-06,11623,9028220387552,47896689377504,T-Shirt Core,Apparel,Paid Search,Tablet,Western Cape,Cape Town,2,379.0,0.0268,758.0,20.3,737.7,184.68,368.35,0,0.0,2,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
112,10000080,2025-02-07 00:00:00,2025-02,63568,9028232446176,47896819728608,Jacket ADV MultiTour 8.5,Apparel,Marketplace,Mobile,Mpumalanga,Mbombela,1,13499.0,0.005,13499.0,67.09,13431.91,6312.43,7119.48,0,0.0,4,Instant EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
113,10000081,2026-04-21 00:00:00,2026-04,42807,9028219928800,47896684462304,Elbow Guard 3DF 5.0 Evo - Junior,Body Protection,Organic Search,Mobile,Gauteng,Johannesburg,2,1499.0,0.0501,2998.0,150.17,2847.83,805.18,1237.47,0,0.0,2,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
114,10000081,2024-10-26 00:00:00,2024-10,155746,9028224647392,47896737382624,Gloves Moto 2.5 X-Flow,Gloves,Paid Search,Mobile,Mpumalanga,Mbombela,1,899.0,0.0477,899.0,42.86,856.14,395.41,460.73,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
115,10000082,2024-04-25 00:00:00,2024-04,15639,9028233887968,47896841126112,Jersey MTB Gravity 4.0 - Women,Apparel,Paid Social,Tablet,Western Cape,Cape Town,1,849.0,0.0643,849.0,54.62,794.38,402.67,391.72,0,0.0,3,Payflex,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
116,10000083,2026-03-31 00:00:00,2026-03,136879,9028229726432,47896782438624,Pant ADV Rain Cover,Apparel,Direct,Mobile,Free State,Bloemfontein,1,1699.0,0.0053,1699.0,9.07,1689.93,754.18,935.75,0,0.0,3,Instant EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
117,10000084,2025-05-15 00:00:00,2025-05,86000,9028228481248,47896767594720,Sunglasses RideViz Pro,Goggles,Marketplace,Mobile,Northern Cape,Kimberley,1,1749.0,0.0575,1749.0,100.53,1648.47,835.09,813.38,0,0.0,4,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
118,10000084,2024-01-04 00:00:00,2024-01,2,9028220387552,47896690884832,T-Shirt Core,Apparel,Direct,Desktop,Western Cape,Cape Town,1,499.0,0.0077,499.0,3.84,495.16,221.71,273.45,0,0.0,2,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
119,10000085,2024-05-10 00:00:00,2024-05,11986,9028195549408,47896494833888,Grips ReaFlex 6.0,Other Gear,Paid Social,Mobile,Gauteng,Johannesburg,2,599.0,0.0347,1198.0,41.62,1156.38,297.8,560.78,1,1080.81,5,EFT,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
120,10000086,2024-01-29 00:00:00,2024-01,132041,9028232184032,47896815534304,Jersey MTB Trail 3.0 - Long Sleeve - Women,Apparel,Organic Search,Mobile,KwaZulu-Natal,Durban,1,799.0,0.0032,799.0,2.57,796.43,352.21,444.22,0,0.0,4,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
121,10000086,2025-03-02 00:00:00,2025-03,83931,9028207608032,47896561451232,Long Sleeve Shirt Core,Apparel,Organic Search,Desktop,Western Cape,Cape Town,1,449.0,1.25,449.0,9.48,439.52,196.69,242.84,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,invalid_discount;
122,10000087,2024-06-09 00:00:00,2024-06,113240,9028206395616,47896548933856,Pants Moto 5.5 I.K.S,Apparel,Paid Search,Mobile,KwaZulu-Natal,Durban,1,3499.0,0.0085,3499.0,29.66,3469.34,1590.8,1878.54,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
123,10000088,2024-05-26 00:00:00,2024-05,39216,9028225794272,47896753209568,Visor MTB Gravity 5.0 V26,Helmet,Paid Search,Mobile,Western Cape,Cape Town,1,799.0,0.0522,799.0,41.67,757.33,435.93,321.39,0,0.0,3,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
124,10000089,2025-05-02 00:00:00,2025-05,54669,9028214587616,47896625873120,Jersey MTB Endurance 5.0,Apparel,Direct,Mobile,Eastern Cape,Gqeberha,1,1599.0,0.0232,1599.0,37.1,1561.9,766.41,795.49,0,0.0,3,Instant EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
125,10000089,2025-02-20 00:00:00,2025-02,164793,9028212162784,47896602738912,Gloves MTB 2.0 WindBlock,Gloves,Organic Search,Mobile,Gauteng,Johannesburg,1,599.0,0.0133,599.0,7.95,591.05,265.08,325.97,0,0.0,3,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
126,10000090,2024-06-20 00:00:00,2024-06,98085,9028235788512,47896877498592,Jersey MTB Gravity 3.0,Apparel,Paid Search,Desktop,Western Cape,Cape Town,1,1199.0,0.0471,1199.0,56.46,1142.54,557.3,585.24,0,0.0,6,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
